CustomerID,recency,frequency,monetary
17958.0,116,7,508
17960.0,171,26,73
17961.0,21,249,1296
17962.0,142,35,102
17964.0,31,104,471
17965.0,37,329,2622
17966.0,37,68,1098
17967.0,371,48,123
17968.0,373,85,277
17969.0,166,14,228
17970.0,211,31,582
17972.0,241,31,136
17973.0,51,15,337
17974.0,24,179,740
17975.0,15,296,4488
17976.0,372,65,353
17977.0,29,21,288
17978.0,365,12,300
17979.0,35,146,757
17980.0,165,30,811
17984.0,145,48,152
17985.0,22,23,634
17986.0,56,1,20
17987.0,185,13,198
17988.0,11,38,201
17990.0,236,29,630
17991.0,225,5,93
17994.0,121,81,678
17995.0,281,2,76
17997.0,74,166,1970
17999.0,37,93,382
18001.0,12,58,417
18004.0,362,40,169
18005.0,3,60,249
18006.0,23,22,444
18008.0,70,30,2116
18009.0,235,32,257
18010.0,256,14,174
18011.0,373,28,102
18013.0,155,31,187
18014.0,28,32,166
18015.0,4,46,120
18016.0,32,123,1483
18017.0,81,3,523
18018.0,108,29,122
18019.0,51,5,38
18022.0,35,191,668
18024.0,152,21,389
18027.0,98,21,115
18030.0,4,9,230
18032.0,334,5,73
18033.0,65,34,97
18034.0,21,112,422
18035.0,35,53,730
18036.0,32,96,405
18037.0,154,19,70
18040.0,19,19,357
18041.0,11,472,4183
18042.0,53,7,165
18043.0,24,121,559
18044.0,4,127,2088
18045.0,45,47,189
18048.0,203,7,172
18050.0,359,5,74
18053.0,70,20,300
18055.0,7,360,6784
18056.0,288,19,363
18058.0,9,3,170
18059.0,23,19,306
18061.0,21,46,2119
18062.0,173,27,720
18064.0,133,7,814
18065.0,5,137,2392
18066.0,75,10,318
18067.0,40,37,396
18068.0,289,1,101
18069.0,26,470,2036
18071.0,257,25,453
18072.0,185,18,247
18073.0,114,73,3877
18074.0,373,13,489
18075.0,23,142,2611
18077.0,8,227,2633
18078.0,217,29,336
18079.0,45,127,3651
18080.0,18,2,1231
18081.0,36,17,343
18082.0,25,73,703
18084.0,16,1,90
18085.0,330,29,689
18086.0,274,7,101
18087.0,98,2,4055
18088.0,61,39,167
18092.0,2,89,9068
18093.0,93,36,2106
18094.0,81,70,3017
18095.0,312,21,580
18096.0,11,213,911
18097.0,7,108,2697
18099.0,127,19,168
18101.0,11,41,223
18102.0,0,431,259657
18104.0,37,38,754
18105.0,37,18,113
18106.0,329,39,430
18108.0,254,17,271
18109.0,1,444,8052
18110.0,19,46,236
18112.0,12,26,352
18113.0,368,1,76
18114.0,290,28,220
18116.0,67,378,1418
18117.0,25,74,320
18118.0,10,1279,5653
18119.0,367,30,181
18120.0,214,17,111
18121.0,149,32,673
18122.0,8,364,1826
18123.0,24,36,589
18125.0,29,196,1142
18126.0,60,56,206
18127.0,19,47,348
18129.0,243,14,112
18130.0,15,70,1059
18133.0,212,1,931
18135.0,29,20,681
18136.0,63,38,784
18138.0,295,8,152
18139.0,17,159,8438
18142.0,157,15,1019
18143.0,116,61,1000
18144.0,7,43,2888
18145.0,12,221,2861
18146.0,140,10,160
18147.0,45,7,179
18149.0,50,16,612
18150.0,32,37,566
18151.0,134,38,653
18154.0,3,21,399
18155.0,75,25,371
18156.0,12,140,734
18158.0,9,34,453
18159.0,301,23,530
18160.0,57,39,638
18161.0,15,80,1618
18164.0,37,24,399
18165.0,177,10,302
18167.0,23,37,1384
18168.0,176,131,1169
18169.0,60,9,202
18170.0,33,38,980
18171.0,58,54,1231
18172.0,14,189,7561
18173.0,86,31,2106
18174.0,7,1,104
18176.0,358,30,476
18177.0,31,74,1341
18178.0,128,97,1590
18179.0,9,90,1793
18180.0,4,119,1843
18181.0,24,44,382
18183.0,227,37,632
18184.0,15,1,49
18185.0,249,17,304
18188.0,15,71,2001
18189.0,77,68,1090
18190.0,192,15,284
18191.0,261,7,207
18192.0,71,45,957
18193.0,165,16,243
18194.0,82,7,973
18196.0,95,141,689
18198.0,4,159,5425
18200.0,106,32,163
18202.0,199,68,1396
18203.0,157,19,160
18204.0,71,200,1993
18205.0,36,32,517
18209.0,28,8,139
18210.0,1,134,2621
18211.0,25,42,600
18212.0,326,43,248
18213.0,236,15,232
18215.0,89,13,299
18216.0,31,26,481
18217.0,29,31,621
18218.0,211,21,662
18219.0,2,114,2069
18220.0,226,2,305
18221.0,22,64,1041
18222.0,92,19,443
18223.0,4,272,6484
18224.0,263,10,158
18225.0,3,271,5509
18226.0,44,242,5228
18227.0,217,5,93
18228.0,56,30,779
18229.0,11,164,7276
18230.0,9,86,2810
18231.0,192,124,2083
18232.0,81,37,592
18233.0,325,1,440
18235.0,71,104,1796
18236.0,29,49,882
18237.0,2,61,987
18239.0,218,88,1561
18240.0,46,6,422
18241.0,9,104,2073
18242.0,72,78,2232
18245.0,7,175,2567
18246.0,23,4,596
18248.0,122,47,804
18249.0,17,8,95
18250.0,310,21,349
18251.0,87,16,4314
18252.0,50,98,526
18255.0,89,6,103
18257.0,39,118,2337
18259.0,24,42,2338
18260.0,172,134,2643
18261.0,43,21,324
18262.0,140,13,149
18263.0,25,61,1213
18265.0,72,46,801
18268.0,134,1,25
18269.0,366,7,168
18270.0,38,11,283
18272.0,2,166,3078
18273.0,2,3,204
18274.0,30,11,175
18276.0,43,14,335
18277.0,58,8,110
18278.0,73,9,173
18280.0,277,10,180
18281.0,180,7,80
18282.0,7,12,178
18283.0,3,756,2094
18287.0,42,70,1837
